Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC
BDBJPGFE_04542 Molybdopterin synthase catalytic subunit,26.1621,26.44074,25.98133,25.01328,24.19193,24.71572,24.24177,25.36706,25.72292,24.86753,24.31018,24.93287,24.9621,24.98364,24.7325
BDBJPGFE_04543 Cyclic pyranopterin monophosphate synthase,26.97749,27.68565,27.23416,23.39644,24.6876,25.48973,24.28822,24.05916,26.64609,26.14674,25.12932,24.23305,25.29174,24.2466,24.21278
BDBJPGFE_04546 Uracil phosphoribosyltransferase,28.60562,28.61277,28.82941,28.44904,28.82696,28.37981,28.05124,28.3396,28.45442,28.70863,28.60894,28.18858,28.10039,28.61351,28.6391
BDBJPGFE_04549 Adenine phosphoribosyltransferase,28.17817,28.06229,27.95283,28.03134,28.15359,25.11733,27.6539,28.06003,27.87771,28.24916,27.99992,28.10129,27.83177,28.01436,27.87009
BDBJPGFE_04550 Adenine permease AdeQ,25.93024,25.49747,25.9333,26.34255,24.90013,24.59967,25.84969,26.26651,26.32696,24.15587,25.15676,25.65657,25.23876,25.46239,26.01387
BDBJPGFE_04551 Riboflavin synthase,27.22343,27.84068,27.72254,24.05067,24.83051,24.77372,22.77166,25.25948,24.74527,25.32353,25.21466,24.9077,24.87421,28.19976,25.31774
BDBJPGFE_04554 D-methionine-binding lipoprotein MetQ,31.08449,30.70997,31.00357,30.79722,30.71276,30.42132,31.07144,31.23677,31.02109,31.14461,30.97862,30.51381,30.27753,30.71931,30.96781
BDBJPGFE_04565 Aminodeoxychorismate synthase component 1,30.2014,30.43231,29.86853,27.97317,27.14287,27.8732,27.75506,27.85525,27.80501,27.92886,27.54385,27.6114,25.56651,28.01765,27.70951
BDBJPGFE_04566 Aminodeoxychorismate synthase component 2,27.23096,27.12869,26.94403,25.4224,25.82632,24.66734,25.01305,26.23703,23.94667,25.10052,23.35756,25.49253,24.82302,25.95396,26.09718
BDBJPGFE_04569 hypothetical protein,26.09227,26.641,26.34115,23.86763,25.77958,23.97611,24.42177,23.88293,24.78378,25.48127,24.80886,25.12115,25.18051,26.10984,23.73746
BDBJPGFE_04570 Phosphoenolpyruvate carboxylase,32.08904,31.9722,31.72757,31.41845,31.23032,31.29132,31.6039,31.50682,31.59326,31.64929,31.68675,31.77796,31.57227,31.61785,31.7382
BDBJPGFE_04571 Nucleoside triphosphate pyrophosphohydrolase,25.09136,24.78526,24.9631,25.36162,24.90498,24.29374,24.57341,25.1246,24.68527,24.90618,24.35579,25.78889,25.35091,24.13222,24.26179
BDBJPGFE_04572 GTP pyrophosphokinase,29.38515,28.69564,29.45619,25.62834,24.11567,25.08604,24.5944,24.00869,23.98425,24.70874,25.37299,25.56256,25.2691,25.80531,25.00138
BDBJPGFE_04573 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,26.19423,25.84716,25.9001,24.18575,24.8184,25.54535,24.1248,25.78247,24.09659,25.61143,25.53552,24.02039,26.1813,24.59858,24.17575
BDBJPGFE_04574 Cysteine synthase B,28.74243,28.12164,28.16447,26.1395,24.37696,25.67585,25.94338,25.76757,26.07104,24.71864,25.59946,24.6005,24.54058,26.47375,25.77201
BDBJPGFE_04577 Pyridoxine 5-phosphate synthase,27.60647,27.66574,24.79962,24.11657,23.62684,25.78654,27.32053,27.77618,27.49496,27.82887,24.56504,27.20098,25.11658,26.07398,25.19644
BDBJPGFE_04579 GTPase Era,29.10525,27.36353,28.478,24.73278,24.99679,24.61284,23.78857,25.30117,25.69928,24.63572,24.74496,25.15977,25.60968,23.31252,24.58667
BDBJPGFE_04580 Ribonuclease 3,25.95731,25.6923,25.97371,23.67274,24.52389,25.73989,24.98516,24.89686,25.22191,24.82842,25.49299,24.85736,25.57171,23.98404,24.96144
BDBJPGFE_04581 Signal peptidase I,26.86183,26.74496,26.26851,26.85031,26.83641,26.6302,26.53767,26.5403,26.81336,26.85674,26.61189,26.5746,24.01669,26.80575,26.97202
BDBJPGFE_04582 Elongation factor 4,29.39362,29.23963,28.82923,27.18101,24.78103,24.0235,27.44047,24.61976,26.79934,27.53252,27.41836,28.1334,27.27515,27.36353,28.42386
BDBJPGFE_04583 Periplasmic serine endoprotease DegP,31.61978,31.3491,31.99098,32.52927,32.46122,32.55161,32.26975,32.02244,32.08017,32.56161,32.21054,32.09977,32.13237,32.19607,32.31419
BDBJPGFE_04585 Sigma factor AlgU regulatory protein MucB,26.87303,26.74689,26.93618,24.28866,24.13634,25.08813,24.33507,24.03403,24.96081,24.23185,24.45557,24.79355,25.50217,25.42574,24.59983
BDBJPGFE_04586 Anti-sigma-E factor RseA,24.93315,25.53172,25.26205,24.69154,25.37461,25.15511,23.94081,24.29226,24.92904,24.50651,24.4712,24.77216,26.05684,24.23928,25.44661
BDBJPGFE_04587 ECF RNA polymerase sigma-E factor,27.19413,26.06796,26.84613,27.01563,24.62943,25.25389,25.22443,25.55476,26.75251,23.62191,24.9234,24.27885,25.20116,26.94403,26.76964
"BDBJPGFE_04588 Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive",30.19178,29.95574,29.80753,27.06332,25.19592,27.9969,28.49857,28.69149,27.96455,28.83062,29.14727,28.51537,27.63686,28.82277,29.10435
BDBJPGFE_04589 putative ATP-dependent helicase DinG,25.88918,26.08493,26.12236,23.35632,25.91483,25.23229,25.0384,26.17654,24.84144,24.60206,24.579,23.93358,25.40442,24.85561,25.04944
BDBJPGFE_04590 ATP-dependent RNA helicase RhlB,29.58542,29.62255,29.4302,28.43758,28.25818,28.27746,28.43635,28.40629,28.59274,28.40925,28.48497,28.4768,28.41434,28.83497,28.59676
BDBJPGFE_04591 hypothetical protein,24.79882,24.87872,24.78237,24.67533,25.4384,25.63216,25.21604,24.45832,24.10442,23.51331,24.2811,25.1455,24.52663,24.51481,25.3334
BDBJPGFE_04592 Exodeoxyribonuclease III,24.66226,25.08391,24.96442,24.45746,25.85386,24.73654,23.94784,24.49903,24.51638,24.38881,24.76788,24.44948,25.24977,23.64852,26.3428
BDBJPGFE_04597 Biopolymer transport protein ExbB,28.14365,27.43992,27.98104,27.97525,24.03918,27.72968,26.52911,25.0647,27.58205,23.1745,27.09989,26.82055,24.97714,27.52028,27.92417
BDBJPGFE_04598 hypothetical protein,24.00488,24.71759,24.85904,26.84828,25.88059,25.73856,25.64675,25.88983,25.81465,25.80418,25.59901,25.65316,25.89913,26.17112,25.65554
BDBJPGFE_04600 Ribonucleoside-diphosphate reductase subunit beta nrdF2,28.18343,28.43074,28.38862,26.16856,25.01385,25.95938,23.7248,25.38932,24.63162,24.83884,25.25902,24.06435,26.16924,25.34029,24.58281
BDBJPGFE_04601 Ribonucleoside-diphosphate reductase subunit alpha 1,28.1355,28.74442,28.53879,24.4425,25.29734,25.46242,25.10342,24.18755,25.24949,24.72376,24.12396,25.1671,24.75264,25.33319,24.94958
BDBJPGFE_04604 Superoxide dismutase [Mn/Fe],29.4155,29.7528,29.63024,30.40233,31.20763,31.23763,30.99793,30.98488,30.64847,30.29099,30.98305,30.6301,30.78893,30.64444,30.71759
BDBJPGFE_04645 Electron transfer flavoprotein subunit alpha;BDBJPGFE_04605 Electron transfer flavoprotein subunit alpha,29.36223,29.35819,29.12482,29.15983,29.03774,28.85162,28.67499,28.85772,28.46248,28.57366,28.19817,28.37559,28.2764,28.89484,28.60717
BDBJPGFE_04606 hypothetical protein,26.30567,26.19393,26.61442,24.31615,26.01911,25.02801,25.05392,24.08461,24.28857,24.26532,25.02114,25.13963,25.91567,23.62467,24.20195
BDBJPGFE_04613 Prophage integrase IntA,23.55415,23.4929,23.23528,24.15536,25.00534,24.81096,24.38679,24.42971,24.14817,25.00211,24.44401,25.4104,23.90245,24.88587,24.05307
BDBJPGFE_04618 hypothetical protein,25.84424,26.16863,26.36021,24.2006,25.50006,24.54596,24.55397,24.39848,26.67377,24.58489,24.55511,25.20102,24.48632,24.84634,25.38736
BDBJPGFE_04619 hypothetical protein,25.92071,25.88846,25.63104,23.69108,25.27832,24.03508,24.64331,24.53237,24.61723,24.01316,24.60571,24.73185,25.57666,23.8003,24.15952
BDBJPGFE_04620 hypothetical protein,28.40312,27.69631,28.28025,25.66009,25.58505,25.502,27.00239,27.34545,27.23297,26.26635,23.97865,26.27363,25.0957,26.3737,26.55767
BDBJPGFE_04621 hypothetical protein,25.7319,25.70012,25.15426,24.15771,25.12906,26.31822,24.66827,24.21102,24.11275,24.46076,24.7433,24.82965,25.28947,25.10214,24.26064
BDBJPGFE_04622 Serine/threonine-protein kinase PrkC,27.46731,27.49914,26.46591,24.31824,24.05079,24.97223,25.16365,25.47928,25.22913,25.21412,25.26116,24.83721,24.69973,25.19449,25.56477
BDBJPGFE_04652 hypothetical protein,24.65905,24.90825,24.57675,26.75162,24.93214,27.00303,26.78905,27.11763,26.90953,27.25557,27.11098,27.00228,25.6898,24.22351,26.60173
BDBJPGFE_04659 putative ABC transporter ATP-binding protein YejF,27.41062,27.2732,27.26651,24.04005,25.1611,24.42767,23.87182,25.85368,25.25982,25.18476,24.81531,24.51388,25.36681,25.77116,23.42059
BDBJPGFE_04661 Inner membrane ABC transporter permease protein YejB,24.73162,23.68318,24.05117,24.65518,26.23868,25.12848,24.87722,24.55807,24.91629,25.07753,24.5528,24.7603,24.71592,24.72348,24.47643
BDBJPGFE_04662 Dipeptide-binding protein DppE,26.31781,26.89285,26.53721,24.62484,24.99221,25.69227,25.24776,24.59449,23.26257,25.08289,25.47553,24.9849,24.26832,24.14274,26.39231
BDBJPGFE_04664 Hydroxyacylglutathione hydrolase,26.32466,26.28253,26.21063,24.01997,24.12623,25.30812,25.13399,25.65451,24.42863,24.73903,23.60011,25.36455,25.94423,24.72924,24.86692
BDBJPGFE_04666 Ribonuclease HI,24.15321,23.77455,24.14172,24.84056,24.86661,25.05436,24.59912,24.72413,24.70356,24.584,25.30782,24.32103,26.33075,24.69614,23.62927
BDBJPGFE_04668 NADH pyrophosphatase,25.40412,25.20206,24.98655,25.37619,24.60302,24.98885,24.50005,25.97479,25.37865,23.8345,23.5096,23.58314,25.13509,25.74448,24.22196
BDBJPGFE_04670 putative protease SohB,26.40198,26.0524,26.00975,24.45891,25.42773,24.14403,25.16165,25.47979,25.41348,24.65208,23.84004,24.27821,25.48609,25.61105,23.81637
BDBJPGFE_04671 Transcriptional activator HlyU,26.66777,26.10035,26.47463,28.2783,28.47309,27.98261,27.8562,28.53393,28.12672,28.55281,28.48308,28.61901,28.37857,28.4217,28.29044
BDBJPGFE_04672 Acetyl-coenzyme A synthetase,26.93438,27.09698,26.89493,25.20389,25.53957,24.36059,27.04718,24.72648,26.7053,27.01924,26.85614,26.98414,26.67331,27.1034,27.46076
BDBJPGFE_04674 Esterase YbfF,27.12652,27.39116,27.16643,27.24753,24.90303,24.44261,25.37229,24.6098,23.47463,27.27524,23.49514,27.11803,26.98131,27.2818,27.13457
BDBJPGFE_04685 Hypoxic response protein 1,25.56133,25.70324,25.34133,26.29037,25.52001,25.59796,24.51376,25.85833,25.79469,25.53118,25.573,26.17617,24.89291,26.02344,25.50364
BDBJPGFE_04686 hypothetical protein,27.45897,27.63478,28.09174,23.87912,24.25784,24.83996,25.06104,24.07899,24.62827,25.01279,24.26121,24.92094,25.56284,24.63126,23.26988
BDBJPGFE_04689 S-formylglutathione hydrolase YeiG,26.62923,26.42323,25.96042,25.43003,24.12304,25.07525,23.81751,25.22127,24.2373,24.9199,25.43682,25.63365,25.07175,25.18975,25.24538
BDBJPGFE_04690 S-(hydroxymethyl)glutathione dehydrogenase,27.27684,27.53734,27.17617,27.83479,27.28727,27.38558,27.89706,27.64595,27.22601,27.59335,27.11207,27.14899,25.09257,27.32371,27.18801
BDBJPGFE_04691 putative quorum-quenching lactonase YtnP,25.72388,24.54451,25.22982,27.73828,27.95826,27.70418,26.17953,27.38509,26.24809,26.79303,24.68566,26.01797,25.1559,26.64993,26.57459
BDBJPGFE_04693 L-serine dehydratase 1,25.27732,25.4627,25.12888,24.37862,24.57027,23.57846,24.18794,25.02262,23.54866,24.28063,23.68419,24.02907,25.41206,24.22025,24.95735
BDBJPGFE_04695 RNA polymerase sigma factor RpoD,29.88106,29.67914,29.74919,29.49886,28.8927,28.66041,29.92493,29.64184,29.77883,29.63194,29.65043,29.73287,29.35823,29.65357,29.61975
BDBJPGFE_04697 30S ribosomal protein S21,29.28297,29.43996,28.44348,28.56162,28.39538,25.01879,29.01616,28.91846,28.66404,28.68228,29.25298,29.21554,28.69902,28.86106,29.23993
BDBJPGFE_04698 tRNA N6-adenosine threonylcarbamoyltransferase,25.84427,25.6729,25.82917,25.64712,25.22865,24.21514,24.70864,24.3122,24.72828,24.23072,24.68367,23.44748,24.83723,24.74804,23.83253
BDBJPGFE_04702 Multifunctional CCA protein,25.80282,25.85346,26.20462,23.91035,24.81214,26.17696,23.60143,24.32544,25.53905,23.74627,23.93344,25.99651,25.21457,24.88288,25.40461
BDBJPGFE_04707 4-hydroxythreonine-4-phosphate dehydrogenase,26.18596,25.95888,25.71605,24.64469,24.3345,26.09249,24.51631,26.79403,24.9076,24.9636,25.0744,24.47383,24.97931,24.31547,24.22069
BDBJPGFE_04708 Chaperone SurA,29.09748,29.25483,29.17405,29.4028,29.0202,29.30648,29.50588,29.66297,29.52957,29.20597,29.42554,29.09381,29.21898,29.43678,29.42612
BDBJPGFE_04709 LPS-assembly protein LptD,27.59199,27.71732,27.77775,27.57852,27.51073,28.43305,27.76477,27.38393,27.63367,27.77605,28.04822,27.6797,27.33841,27.84152,27.641
BDBJPGFE_04713 Protein YhfA,27.42566,27.9881,27.65683,27.50453,25.04726,24.75913,26.76762,27.1455,24.20459,28.07158,27.44632,27.57982,24.77322,27.58585,27.8106
BDBJPGFE_04720 hypothetical protein,26.00015,26.092,26.2327,24.8723,24.83016,25.12173,25.62226,24.69578,25.31621,24.12339,23.01336,23.95295,24.38693,25.65319,24.16552
BDBJPGFE_04722 hypothetical protein,25.05167,25.49296,25.08156,24.47256,24.25586,25.18971,25.47115,26.24607,24.82274,24.40462,25.03484,23.6198,25.0344,24.23171,23.80445
BDBJPGFE_04724 hypothetical protein,29.30463,29.18369,27.97356,27.36143,26.19206,25.41741,25.91401,27.25584,27.1519,27.21679,27.42854,27.3157,27.0879,26.19821,26.84721
BDBJPGFE_04729 Heme-binding protein A,28.89657,29.10019,28.70286,30.72403,30.74198,30.37917,31.28554,31.09497,31.38987,30.89721,31.18547,31.11558,31.2576,30.59912,31.11005
BDBJPGFE_04734 Histidinol-phosphate aminotransferase,27.04156,27.71365,27.65089,27.92065,25.61424,25.12341,26.95892,25.04235,25.37041,27.16653,27.35035,24.00017,24.89048,23.16461,24.43682
BDBJPGFE_04741 Delta(1)-pyrroline-2-carboxylate reductase,24.41047,23.50628,24.02158,24.96068,24.96663,25.28385,24.63532,24.11123,24.87173,24.03823,23.22383,24.98061,23.55319,23.92988,23.94506
BDBJPGFE_04742 Putative aminoacrylate peracid reductase RutC,26.71096,26.23015,26.52576,26.15588,25.82517,25.64461,23.57742,25.13022,25.15467,24.23157,26.05497,24.73319,24.32619,23.77524,24.27406
BDBJPGFE_04749 Fumarate hydratase class II,28.6602,28.85302,28.51724,29.02208,28.28776,28.29855,28.75548,28.54001,28.50059,28.13065,28.4567,28.48104,27.93377,28.34976,28.36215
BDBJPGFE_04751 DnaA regulatory inactivator Hda,23.99136,23.82755,23.82454,24.17134,24.74922,25.55972,24.34063,25.22452,23.90036,25.28888,24.3902,24.99826,24.86811,23.83743,24.11574
BDBJPGFE_04753 Phosphoribosylformylglycinamidine cyclo-ligase,29.40235,29.37329,29.28813,27.79309,26.01434,26.07743,27.90793,27.42422,26.94905,27.73596,27.48669,26.96708,26.91422,27.71954,27.62157
BDBJPGFE_04754 Phosphoribosylglycinamide formyltransferase,26.53528,26.62659,26.87514,24.06432,25.42844,24.73418,25.83689,24.94471,24.13078,24.79974,24.14627,26.56885,25.86693,24.88174,26.34093
BDBJPGFE_04755 dCTP deaminase,26.95194,26.82893,27.04197,24.73149,26.24742,25.0311,24.92083,23.79338,22.682,25.22198,26.36906,25.89333,25.01583,24.66265,24.25529
BDBJPGFE_04756 Iron-sulfur cluster carrier protein,28.56478,28.54672,28.74172,25.12189,25.75368,24.47756,23.81972,24.18009,24.17736,24.54428,27.06425,24.59175,26.35261,26.22072,24.45104
BDBJPGFE_04757 Chromosome partition protein Smc,31.10137,30.72647,30.83944,30.91841,30.57398,30.92734,31.06497,30.57362,30.94482,30.7547,30.84961,31.05647,30.51916,30.72135,31.02366
BDBJPGFE_04758 Siroheme synthase,26.69869,26.35464,26.70174,24.31361,24.78667,25.67745,24.6074,25.14067,24.70992,23.5189,24.82718,24.69306,24.50703,24.19741,24.63969
BDBJPGFE_04760 Putative pterin-4-alpha-carbinolamine dehydratase,24.92547,24.69402,24.87919,24.05798,24.64317,24.61015,25.28482,25.55462,25.4296,25.30391,25.30675,25.91011,24.87544,25.92409,25.64309
BDBJPGFE_04761 Aspartate aminotransferase,32.47795,32.33482,32.3909,31.48659,31.30389,31.48664,31.14084,31.30552,31.31797,31.59974,31.5401,31.19061,31.07316,31.53737,31.39499
BDBJPGFE_04767 O-succinylhomoserine sulfhydrylase,29.11677,28.31622,28.88148,27.54281,27.80852,27.91148,28.64151,28.38513,28.62899,27.47584,27.97301,28.20979,27.46607,27.80243,27.75117
BDBJPGFE_04768 Amidophosphoribosyltransferase,29.62963,29.13129,29.56096,29.78527,29.13868,29.31432,29.23934,29.14226,28.99763,29.25214,29.00485,29.19913,28.96725,29.30385,29.30149
BDBJPGFE_04770 Cell division protein FtsN,27.14647,27.43404,27.4739,26.69126,25.42018,24.19371,27.4807,27.87191,27.11416,26.87537,27.3407,27.40105,24.83555,26.20723,26.59705
BDBJPGFE_04772 Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,28.9561,28.945,28.83403,30.01199,30.23638,29.85403,29.82303,29.82996,30.05621,29.45871,29.71427,29.38975,29.5062,29.54874,29.59967
BDBJPGFE_04773 Tryptophan synthase alpha chain,29.19817,28.88332,28.8328,27.93117,27.86874,28.38907,28.1962,28.6058,28.13839,28.29461,28.30134,28.11535,27.96411,28.21706,27.38286
BDBJPGFE_04774 Tryptophan synthase beta chain,29.53089,29.25138,29.54571,28.28414,28.05734,27.80224,28.39198,28.55688,28.38706,28.37497,28.46607,28.47746,28.29959,28.73796,28.2311
BDBJPGFE_04780 NAD(P)H dehydrogenase (quinone),26.96268,26.41965,26.92434,24.98676,25.73618,25.7681,24.8825,24.76402,23.95293,25.6122,25.35148,25.34797,25.23039,25.42345,24.88138
BDBJPGFE_04784 Protein lysine acetyltransferase Pat,27.12307,27.27427,26.90701,24.22943,23.83905,25.48358,24.44745,24.83618,24.73773,25.24825,24.64448,23.91823,25.68754,24.38373,25.41826
BDBJPGFE_04791 Modulator of FtsH protease YccA,29.39082,29.32652,29.40204,24.292,23.58692,25.46973,25.07989,24.72072,27.22656,23.54451,24.76524,23.88604,25.24706,23.17353,23.52701
BDBJPGFE_04802 hypothetical protein,24.22207,23.45513,24.56023,24.20294,25.05963,25.40068,24.28125,24.76954,25.0942,24.77849,24.59986,25.04047,24.26786,24.48073,24.26044
BDBJPGFE_04803 hypothetical protein,24.89139,24.51304,24.77921,25.1102,25.52606,25.6667,24.25462,24.28176,24.27455,24.22288,25.98153,25.13715,25.16369,23.75928,24.98377
BDBJPGFE_04804 hypothetical protein,28.37559,28.60106,28.244,28.08066,28.01185,27.8524,28.74506,28.85647,28.67071,28.56424,28.10064,28.45325,28.48374,28.24386,28.41832
BDBJPGFE_04816 hypothetical protein,26.12443,26.31716,26.55435,26.06677,25.59571,25.05139,25.89867,25.54786,23.73385,25.3584,24.17151,25.6676,26.78123,25.08516,25.25159
BDBJPGFE_04818 hypothetical protein,25.79979,25.46756,25.67541,23.90064,25.98806,24.72139,23.80535,24.83327,24.69669,25.1916,24.98636,23.50155,25.51259,25.23882,24.36709
BDBJPGFE_04823 Putative multidrug export ATP-binding/permease protein,26.06651,25.87124,25.81289,25.01355,26.32473,24.9411,26.48754,23.31649,26.07851,23.33976,24.8198,26.51089,26.26238,26.45003,26.13925
BDBJPGFE_04828 Colicin I receptor,25.99341,26.06408,26.21803,26.89319,27.13643,26.42816,27.26329,25.8606,26.47379,24.80476,25.23498,24.16582,26.89342,27.35867,24.07725
BDBJPGFE_04834 Regulatory protein AtoC,26.93988,27.57564,26.91182,23.38865,24.77911,25.77966,24.2892,24.80994,23.88484,23.75575,24.9819,24.21191,23.97818,25.11913,25.3923
BDBJPGFE_04836 Glycine betaine transport ATP-binding protein OpuAA,29.617,30.23181,29.73697,28.78865,29.40896,29.1048,29.8975,29.89588,29.74654,29.57301,29.26888,29.64856,29.0817,29.58742,29.82171
BDBJPGFE_04837 Glycine betaine transport system permease protein OpuAB,26.91502,27.00603,26.91056,27.06671,26.63464,25.21829,27.90919,27.8493,27.8914,27.58578,27.49267,27.59071,28.02004,26.99129,27.75417
BDBJPGFE_04838 Glycine betaine/carnitine transport binding protein GbuC,30.17807,30.38144,30.25957,24.3535,25.05988,25.23726,28.94453,28.96268,28.02834,28.4149,27.96251,27.9085,28.55877,27.68979,27.17703
BDBJPGFE_04839 Glycine betaine/proline/choline transporter,27.09215,26.5388,26.94447,26.9526,26.46144,26.52301,28.59074,28.70856,28.40109,27.81207,28.1332,28.34575,28.48266,24.43838,27.93988
BDBJPGFE_04843 hypothetical protein,25.5823,25.73032,26.04531,25.48397,24.856,25.33365,26.4663,24.77464,24.61863,24.94607,24.77827,24.79602,25.69891,24.27997,25.39713
BDBJPGFE_04847 RecBCD enzyme subunit RecD,25.39921,24.70033,25.17104,24.69823,25.25094,24.80104,24.67366,26.32823,24.44588,23.89153,24.85241,26.09339,24.07024,25.32123,25.34167
BDBJPGFE_04851 Nicotinate phosphoribosyltransferase 2,25.82474,26.31015,25.80137,24.24695,24.39732,25.30265,23.8434,25.17898,26.47923,24.21955,23.92326,24.39725,25.27929,25.10904,23.88839
BDBJPGFE_04853 RecBCD enzyme subunit RecC,25.15557,24.94668,24.35924,23.9499,24.21574,24.6693,24.25884,24.22096,25.11708,25.56352,24.60246,24.6913,25.13852,25.89835,23.52099
BDBJPGFE_04858 Dihydroxy-acid dehydratase,30.14771,29.93044,29.8483,29.38542,28.9063,28.88562,29.30522,29.28085,29.30722,29.22591,29.36133,29.26881,29.09803,29.0968,29.16739
BDBJPGFE_04861 N5-carboxyaminoimidazole ribonucleotide mutase,27.80218,27.54547,27.68979,27.66574,27.28277,27.36052,27.6979,27.37086,25.21863,27.61569,27.75283,27.64348,27.70141,27.25223,27.4215
BDBJPGFE_04862 N5-carboxyaminoimidazole ribonucleotide synthase,29.14727,29.77649,28.93773,26.55659,25.71869,26.06318,26.34211,26.84494,27.38006,25.9085,26.5345,26.81592,24.55596,27.23316,26.45493
