Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_04037 hypothetical protein,-13.00772,-12.59039,-12.5811,-7.859599,-7.681421,-8.215073,-11.2125,-10.67658,-10.53412,-8.918538,-9.363213,-8.818308,-8.825512,-9.051383,-9.622816,0.014951633572693248,0.426397318531153,0.057373834304947635,0.19207176466795625,0.17527873098994526,-12.726403333333332,-7.918697666666667,-10.807733333333333,-9.033353,-9.166570333333333,0.19895707448816485,0.2218341776753278,0.29206249757353153,0.23680825988550316,0.3355339112760771,4.807705666666665,1.9186699999999988,3.693050333333332,3.5598329999999994,-2.8890356666666666,-1.1146553333333333,-1.247872666666666,2.1855928563552262e-05,0.001547125960274996,7.210139040048031e-05,0.00020788696105120697,+,+,+,+,0.0003695026263686617,0.008290772459617506,0.011806748031793554,+,+,+
BDBJPGFE_04047 D-alanyl-D-alanine carboxypeptidase DacC,-19.73717,-18.91891,-17.63365,-13.25218,-13.01475,-14.06922,-15.70729,-14.8402,-14.99023,-16.21004,-16.81469,-15.64306,-16.89706,-16.36906,-15.27592,0.0002277292028866351,0.009249458382046946,0.0027717830964999034,0.0013160898407175118,0.0013560378685269579,-18.763243333333335,-13.445383333333332,-15.17924,-16.222596666666664,-16.18068,0.8657841073975787,0.45164321555355585,0.37837798746755896,0.47839834631356637,0.6750994954819626,5.317860000000003,3.584003333333335,2.540646666666671,2.5825633333333364,-1.733856666666668,-2.777213333333332,-2.7352966666666667,0.0015294693931908996,0.00582927270409553,0.022113348420431445,0.029195936124126177,+,+,+,+,0.014125951183464746,0.003955065551889503,0.008889024707349348,+,+,+
BDBJPGFE_04048 Endolytic peptidoglycan transglycosylase RlpA,-13.72653,-14.23832,-14.34227,-15.08505,-15.11395,-15.37221,-14.80502,-13.95772,-14.63491,-12.34949,-12.00397,-12.74987,-12.34374,-12.01617,-11.8468,0.005760768217501449,0.002759389069225021,0.004544655796797609,0.019041536281494614,0.02344444358222541,-14.102373333333333,-15.190403333333334,-14.465883333333332,-12.367776666666666,-12.068903333333333,0.26912829534546406,0.12909699333791197,0.36597525693534116,0.3047868152587236,0.20627319139648015,-1.0880300000000016,-0.3635099999999998,1.7345966666666666,2.0334699999999994,0.7245200000000018,2.822626666666668,3.121500000000001,0.006721305176978948,0.3210290331733529,0.0038048808636351205,0.00105963504266382,+,,+,+,0.05756452277981834,0.00027110666064695936,5.429372426870878e-05,,+,+
BDBJPGFE_04049 Membrane-bound lytic murein transglycosylase B,-13.88992,-14.46773,-17.89792,-12.29598,-12.84913,-12.78607,-13.15572,-12.85699,-15.62046,-16.28141,-16.91742,-15.8238,-14.59842,-14.75282,-14.46569,0.0023135547053202365,0.016122745755407144,0.006832109187954318,0.001212494308840587,0.004040220786279962,-15.418523333333333,-12.643726666666668,-13.877723333333334,-16.340876666666666,-14.605643333333333,1.768996320334091,0.24723800818015215,1.2383209654564071,0.44844426590404973,0.11733155765701811,2.7747966666666652,1.540799999999999,-0.9223533333333336,0.8128799999999998,-1.2339966666666662,-3.697149999999999,-1.9619166666666654,0.09296918901716036,0.3700076295359474,0.514254965298309,0.5520532113477499,,,,,0.23913537979161237,0.0005184537721737725,0.0005328441715144306,,+,+
BDBJPGFE_04055 Gamma-glutamyl phosphate reductase,-18.47542,-19.21151,-20.24673,-14.75295,-15.6254,-15.88635,-13.39464,-13.33209,-13.04735,-15.72275,-15.06842,-15.26354,-13.59353,-15.91823,-15.30792,0.0001557619273640137,0.0023508549975902564,0.010497891584294403,0.0024070809198548484,0.0032046885054012276,-19.311220000000002,-15.421566666666669,-13.258026666666668,-15.35157,-14.939893333333332,0.7265632994217822,0.4846372601120233,0.15114368226587915,0.2742856150074223,0.9840867993672555,3.8896533333333334,6.0531933333333345,3.9596500000000017,4.37132666666667,2.163540000000001,0.06999666666666826,0.48167333333333673,0.0032475579555649296,0.00032254665460385853,0.0019613222782692424,0.0072119554835800015,+,+,+,+,0.0038189305438111913,0.867549433640518,0.5682452984979569,+,,
BDBJPGFE_04064 Periplasmic dipeptide transport protein,-9.124198,-9.967556,-9.857505,-4.883096,-4.959024,-4.748441,-7.703512,-7.907647,-7.63071,-7.630455,-8.594316,-7.838599,-7.136458,-7.161919,-7.493572,0.12613995784743057,3.5441695036308665,0.4786292310944772,0.38741373940790585,0.6553375859289113,-9.649753,-4.863520333333334,-7.747289666666667,-8.021123333333334,-7.2639830000000005,0.3743294887030232,0.0870773794443134,0.11722027289490317,0.4141202369878686,0.16267636034163055,4.786232666666667,1.9024633333333334,1.6286296666666669,2.38577,-2.8837693333333334,-3.157603,-2.400462666666667,6.104214270942302e-05,0.0023655398246458354,0.014541543541944082,0.00116850584428517,+,+,+,+,9.777899475540958e-06,0.0004562281781469067,5.1349947069463406e-05,+,+,+
BDBJPGFE_04070 Xaa-Pro dipeptidase,-19.43503,-18.93429,-17.99462,-12.3432,-12.29798,-12.94886,-16.07958,-16.72697,-16.87759,-17.54397,-15.85528,-15.75204,-16.1207,-14.82227,-13.35635,0.00022385780824600205,0.017444966096516624,0.0010633926243076258,0.0011769812266666398,0.003614102610996204,-18.78798,-12.530013333333335,-16.56138,-16.383763333333334,-14.766440000000001,0.5970763234852531,0.2967441206756343,0.3461887982975,0.8214719538459953,1.129231441379489,6.2579666666666665,2.2266000000000012,2.4042166666666667,4.02154,-4.031366666666665,-3.85375,-2.2364266666666666,0.00018619005281442753,0.01031986062327715,0.028620519536716186,0.011226093758411935,+,+,+,+,0.0002353482108611202,0.0033614934762769655,0.05360044928341374,+,+,
BDBJPGFE_04072 Sorbitol dehydrogenase,-19.01956,-18.71062,-17.84636,-11.57035,-11.79483,-11.7339,-16.62287,-15.40652,-16.35608,-16.20025,-16.68289,-15.18004,-15.69234,-14.69695,-14.70022,0.00026852367783577243,0.031018540245590046,0.001435510979499201,0.001513401355396441,0.003010996019572561,-18.525513333333333,-11.699693333333334,-16.12849,-16.02106,-15.029836666666666,0.49651983413443607,0.09478181834555029,0.521999193294395,0.6264829461366049,0.4684625016891843,6.8258199999999984,2.3970233333333333,2.504453333333334,3.4956766666666663,-4.428796666666665,-4.321366666666664,-3.330143333333332,4.4300528108900096e-05,0.009271167165707929,0.011415745995798334,0.0019294571740231332,+,+,+,+,0.0002946517316718227,0.0006462532141268865,0.0005950310383170919,+,+,+
BDBJPGFE_04082 putative protein,-15.95162,-14.95611,-19.99295,-12.52934,-11.44321,-11.69662,-14.5802,-15.44023,-14.05485,-12.09116,-13.25395,-13.75313,-12.82565,-12.38273,-14.91415,0.0007909954015076362,0.027190464430464523,0.003886022798740513,0.012009531576051013,0.009486663673709695,-16.966893333333335,-11.88972333333333,-14.69176,-13.032746666666666,-13.374176666666665,2.1779997325425815,0.463958523457527,0.5710537985747633,0.6962922069712463,1.1038366220092937,5.077170000000004,2.2751333333333346,3.9341466666666687,3.5927166666666697,-2.8020366666666696,-1.1430233333333355,-1.4844533333333345,0.03214741140721258,0.226214725136367,0.07173317973563575,0.10592322062891327,+,,,,0.005746554343662599,0.12553339449795226,0.1544241413828379,+,,
BDBJPGFE_04102 Single-stranded DNA-binding protein,-18.91343,-18.68538,-21.94993,-10.62943,-11.35486,-10.92752,-9.985762,-9.654519,-10.03685,-13.17883,-12.98905,-13.39761,-14.87623,-15.89887,-15.21537,0.00010725037119153636,0.051416121750916144,0.10820905090759977,0.010780543257251125,0.002445146321354636,-19.84958,-10.970603333333335,-9.892377000000002,-13.188496666666666,-15.330156666666667,1.4880869805447074,0.29771832485682814,0.16947923581567886,0.16693392252292175,0.4253078308968958,8.878976666666665,9.957202999999998,6.661083333333334,4.519423333333332,1.0782263333333333,-2.217893333333331,-4.3595533333333325,0.0011643745304177095,0.0007131594760129528,0.00326178026385855,0.014497385442982154,+,+,+,+,0.01123729736254253,0.0007788836205762364,0.0002879117477717559,+,+,+
BDBJPGFE_04104 UvrABC system protein A,-18.44497,-20.36508,-19.1698,-14.1736,-15.74561,-15.78233,-16.34861,-16.12761,-16.32528,-16.13994,-15.54248,-15.96688,-15.49589,-15.73193,-14.96219,0.00015410845053721658,0.0026775352258051133,0.001303949229865437,0.0016652683071826102,0.0023349755892915726,-19.326616666666666,-15.233846666666667,-16.267166666666665,-15.883099999999999,-15.39667,0.7916856292044763,0.7498574687824935,0.0991400344070052,0.2510032260084851,0.32198175227798254,4.09277,3.059450000000002,3.4435166666666674,3.929946666666666,-1.033319999999998,-0.6492533333333323,-0.16282333333333376,0.006054321689473358,0.005606435310623578,0.004223234546949381,0.0028851588969980124,+,+,+,+,0.125525671531048,0.3101513706013631,0.7918123180793208,,,
BDBJPGFE_04118 Protein phosphatase CheZ,-19.1297,-20.06574,-20.42764,-17.20431,-16.26869,-13.81045,-13.1936,-12.70593,-12.86601,-15.39619,-15.36694,-14.77152,-15.04336,-15.38792,-13.72257,0.00010542394913185102,0.0018578090451148261,0.013252638367228266,0.002714408730992136,0.003737639607479667,-19.87436,-15.76115,-12.921846666666667,-15.178216666666666,-14.71795,0.5468892570408265,1.431262627565838,0.20296766118987739,0.2878257860041188,0.71775873694903,4.113209999999999,6.952513333333332,4.696143333333334,5.156409999999999,2.8393033333333335,0.5829333333333349,1.0432000000000006,0.019161240090037616,7.262453208528206e-05,0.00042504329288372216,0.001273946133408725,+,+,+,+,0.04993630651431498,0.6024514342108207,0.4089832242839567,+,,
BDBJPGFE_04126 Chemotaxis protein CheA,-19.50922,-19.08041,-18.68875,-16.05354,-15.63284,-15.43787,-14.73725,-14.4046,-14.82477,-17.00171,-15.50522,-14.06087,-15.99516,-14.09592,-15.24948,0.00018122340702002342,0.0019274172052629942,0.0039848194695114685,0.0021379893140758646,0.0028413124081515017,-19.092793333333333,-15.708083333333335,-14.65554,-15.522599999999999,-15.11352,0.3350699085597247,0.2569157535501133,0.1810029471214944,1.2006557998860454,0.7812989123248543,3.3847099999999983,4.437253333333333,3.570193333333334,3.9792733333333334,1.0525433333333343,0.18548333333333566,0.5945633333333351,0.0003451439649543187,7.942997519680603e-05,0.015470047205714882,0.0027005294929585712,+,+,+,+,0.009061283854281314,0.8412765845504517,0.3644115609742793,+,,
BDBJPGFE_04136 hypothetical protein,-5.830386,-5.727046,-6.565484,-8.783989,-8.758393,-9.066124,-7.750712,-7.235437,-8.005722,-6.616702,-7.274588,-7.001196,-6.680828,-6.71529,-7.657921,1.5388773598713503,0.22059407354485622,0.5070897719008802,0.8060316294204937,0.7771581844439063,-6.040971999999999,-8.869501999999999,-7.663957000000001,-6.964161999999999,-7.018013000000001,0.3732777495895873,0.13942488292266933,0.3203951391901362,0.2698544485656417,0.4527019576638327,-2.8285299999999998,-1.6229850000000017,-0.92319,-0.9770410000000016,1.205544999999998,1.9053399999999998,1.8514889999999982,0.0005536289599025752,0.00954775715899301,0.047129446293927395,0.07809525222868381,+,+,+,,0.008164947879100744,0.0008918912370965153,0.005232307857583654,+,+,+
BDBJPGFE_04143 Flagellar hook-length control protein,-7.265062,-7.145571,-7.036978,-10.45996,-11.01376,-10.69722,-9.521602,-9.436563,-9.465179,-8.826455,-9.335871,-9.014105,-9.123301,-8.603436,-8.724635,0.7138271079673593,0.061015570960334185,0.14456819309025032,0.18871225557697452,0.2233176497086457,-7.149203666666668,-10.723646666666667,-9.474448,-9.058810333333334,-8.817124,0.09315032640606018,0.2268588203168556,0.035330285884304306,0.21035698290498658,0.22208191566326738,-3.5744429999999996,-2.325244333333333,-1.909606666666666,-1.6679203333333321,1.2491986666666666,1.6648363333333336,1.9065226666666675,3.272113583140967e-05,5.023931514457566e-06,0.00030126339503634523,0.0006089945719386918,+,+,+,+,0.0015346822590831498,0.0016001340012490762,0.0010539191866818542,+,+,+
BDBJPGFE_04151 Flagellar hook-associated protein 3,-4.720973,-4.708555,-4.444433,-7.186172,-8.122674,-8.285793,-8.869394,-6.755834,-7.523246,-6.093422,-7.165289,-6.478392,-6.244805,-5.728865,-6.292299,4.107317844977399,0.4426039619761032,0.4890697301917202,1.0526574394016504,1.4800407001254483,-4.624653666666666,-7.864879666666667,-7.716158,-6.579034333333333,-6.088656333333333,0.12753605555902814,0.484516958515959,0.8735732170070232,0.4433368740708228,0.25514867909427946,-3.2402260000000007,-3.091504333333334,-1.9543806666666672,-1.4640026666666666,0.14872166666666686,1.2858453333333335,1.7762233333333342,0.0007931792405184003,0.007748557800545288,0.003903107251986219,0.0019132033733947195,+,+,+,+,0.8435315115873623,0.05038624413087682,0.010127611637087044,,,+
BDBJPGFE_04152 Flagellar hook-associated protein 1,-5.101888,-4.993349,-4.881062,-7.688975,-8.765301,-8.99915,-9.402249,-6.948856,-7.70289,-7.464786,-7.057211,-6.542547,-8.16758,-6.971832,-7.462787,3.183801949018357,0.2880702545320788,0.39674164508925436,0.774617334127378,0.5434528771419409,-4.992099666666667,-8.484475333333334,-8.017998333333333,-7.021514666666666,-7.534066333333333,0.0901561652331971,0.570547645658878,1.0260780507720753,0.37734764204937377,0.4907571547424332,-3.4923756666666668,-3.0258986666666656,-2.0294149999999984,-2.5419666666666654,0.46647700000000114,1.4629606666666684,0.9504090000000014,0.0010270639322224207,0.014208321660624256,0.0017809614422033293,0.0019673912039168896,+,+,+,+,0.6041731636202272,0.03898777108955278,0.14864504084480934,,+,
BDBJPGFE_04153 Peptidoglycan hydrolase FlgJ,-9.700345,-9.561696,-9.486418,-14.63787,-16.46085,-14.7435,-14.862,-16.45717,-14.72858,-14.57717,-17.15193,-16.3605,-14.87631,-15.89824,-15.18332,0.1321300570698535,0.0025919038883635806,0.002463662042241985,0.001504191214436513,0.002463633186892173,-9.582819666666667,-15.28074,-15.34925,-16.029866666666667,-15.31929,0.08860341341179939,0.8355772987581706,0.7853089705757015,1.0768274591698621,0.4281363582629562,-5.697920333333332,-5.766430333333332,-6.4470469999999995,-5.736470333333333,-0.06850999999999985,-0.7491266666666672,-0.03855000000000075,0.0006607551873422711,0.0004976216483900311,0.0010801630578016303,4.9648270556816205e-05,+,+,+,+,0.9367240423621181,0.48040046181525153,0.9564801892853452,,,
BDBJPGFE_04156 Flagellar basal-body rod protein FlgG,-9.571489,-9.471034,-9.765739,-13.01762,-12.89524,-13.44802,-13.88462,-11.73239,-12.82757,-11.52026,-16.51343,-11.48883,-11.00935,-10.52808,-10.66353,0.13031691498521714,0.01158719041573082,0.014272779061021043,0.010888107485770978,0.05915483285777009,-9.602754,-13.120293333333334,-12.814860000000001,-13.174173333333334,-10.733653333333335,0.12232711453312403,0.2370622873611255,0.8786901810080727,2.361245896503698,0.20263787838298047,-3.5175393333333353,-3.212106000000002,-3.571419333333335,-1.1308993333333355,0.3054333333333332,-0.053879999999999484,2.38664,4.8680694000942124e-05,0.006884391157844451,0.09951692330520187,0.0025019426184825504,+,+,,+,0.659813926847028,0.9759235988413837,0.00041351832580221846,,,+
BDBJPGFE_04157 Flagellar basal-body rod protein FlgF,-7.25392,-6.998847,-7.300611,-10.84571,-11.3158,-11.50609,-9.185219,-8.603384,-8.877257,-7.587584,-7.793811,-7.664439,-9.218371,-7.248662,-7.41112,0.6965944714093253,0.04317783162992832,0.21698242234133533,0.4900924038144701,0.40469553852617257,-7.184459333333333,-11.222533333333333,-8.888620000000001,-7.681944666666666,-7.959384333333333,0.13262469876643992,0.27754812127309053,0.23766899970757646,0.08509692574287804,0.8927051475055401,-4.038074,-1.7041606666666684,-0.49748533333333356,-0.7749250000000005,2.3339133333333315,3.5405886666666664,3.2631489999999994,4.954806581240928e-05,0.0008981549846067824,0.011119282472874968,0.29141826697101547,+,+,+,,0.0008320800711000669,6.629964422831973e-05,0.007837104257227327,+,+,+
BDBJPGFE_04158 Flagellar hook protein FlgE,-6.761067,-6.466657,-6.723483,-9.003034,-9.656351,-9.870818,-10.07753,-9.063373,-9.64978,-7.523118,-7.460588,-7.430717,-6.909643,-8.030548,-8.183414,1.0086655767958137,0.14150258075683575,0.13280448246991888,0.5670689326521255,0.48177280014906393,-6.650402333333332,-9.510067666666666,-9.596894333333333,-7.471474333333333,-7.707868333333333,0.13083042435492176,0.36906311824432203,0.415713262931982,0.038499960089445597,0.5678701527464024,-2.859665333333334,-2.946492000000001,-0.8210720000000009,-1.0574660000000007,-0.08682666666666705,2.038593333333333,1.8021993333333333,0.0004958904032257988,0.0006684227183484301,0.001043805539408526,0.06222391107048174,+,+,+,,0.8359970123575158,0.0014793462378026557,0.019719615747540248,,+,+
BDBJPGFE_04159 Basal-body rod modification protein FlgD,-7.327789,-7.051446,-7.593753,-11.68745,-11.29704,-11.7303,-9.855947,-9.50568,-9.73103,-8.922937,-9.12588,-9.334672,-11.27087,-9.01378,-8.771246,0.6322297934041667,0.03389864155598363,0.12385446179830054,0.17989670793543672,0.12234224126704436,-7.324329333333334,-11.571596666666666,-9.697552333333332,-9.127829666666665,-9.685298666666666,0.22140942095634106,0.19492742757811699,0.1449420768130806,0.16809576329448514,1.1255318817061066,-4.247267333333332,-2.3732229999999985,-1.8035003333333313,-2.3609693333333324,1.8740443333333339,2.443767000000001,1.886298,3.435011724985011e-05,0.0002225976495966319,0.0007836223851415987,0.0436459026779953,+,+,+,+,0.00040069112291422313,0.00017797946868570668,0.07978413020732708,+,+,
BDBJPGFE_04160 Flagellar basal-body rod protein FlgC,-9.266617,-9.323165,-10.2473,-16.27382,-15.31168,-14.92827,-10.80164,-9.920647,-9.965919,-8.482759,-9.511877,-8.926715,-10.61932,-8.534914,-8.34321,0.12945203902049246,0.002219388486322491,0.08566609166978185,0.2001684760013093,0.17537056397277423,-9.612360666666666,-15.50459,-10.229402,-8.973783666666668,-9.165814666666668,0.4495630373568931,0.5660017088902357,0.4050552513579684,0.4214519023703129,1.03075891828152,-5.892229333333335,-0.6170413333333347,0.638576999999998,0.4465459999999979,5.275188,6.530806333333333,6.3387753333333325,0.0003233030667432378,0.2227435623031745,0.216651287514281,0.6043770969270605,+,,,,0.0004293461733095695,0.00019675753732680625,0.0015898399522964594,+,+,+
BDBJPGFE_04161 Flagellar basal body rod protein FlgB,-10.72546,-10.7798,-12.08113,-14.38052,-14.57106,-14.19328,-15.11708,-12.56163,-16.262,-16.39606,-15.39838,-15.66794,-15.83799,-15.24536,-15.18747,0.04320634275695083,0.004833714359643549,0.004008746062742641,0.0017387630093404652,0.002291783561521789,-11.195463333333334,-14.38162,-14.646903333333332,-15.820793333333333,-15.423606666666666,0.6266537014084326,0.15423000054031838,1.5468212798366712,0.42139803174143464,0.2939648201552167,-3.1861566666666654,-3.451439999999998,-4.625329999999998,-4.228143333333332,-0.26528333333333265,-1.4391733333333327,-1.0419866666666664,0.002213298915557784,0.04304263106485791,0.0009773436088333302,0.0009874815796386087,+,+,+,+,0.8211553500662755,0.010532043845507101,0.011343004307690282,,+,+
BDBJPGFE_04163 hypothetical protein,-5.261581,-5.506148,-6.506835,-9.49159,-8.698908,-9.495389,-7.701998,-7.173892,-7.178444,-7.39666,-7.696708,-7.814924,-7.366552,-7.277766,-7.768467,1.872106178621813,0.17198312710619854,0.629738778155114,0.5059171407274047,0.5677646174298077,-5.758188,-9.228629,-7.351444666666667,-7.636097333333333,-7.470928333333333,0.5387067862508015,0.3745725221110951,0.24788560508069468,0.17605194897971352,0.2134911115563259,-3.470441,-1.593256666666667,-1.8779093333333332,-1.7127403333333335,1.8771843333333331,1.592531666666667,1.7577006666666666,0.001707914450228846,0.019109353955742512,0.00940565320235633,0.013918242869748208,+,+,+,+,0.004102503303125771,0.005537200983894922,0.004491083053057494,+,+,+
